Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R
169,2005-07-09 15:22:39+00:00,2005-07-17 13:31:39+00:00,8.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
170,2005-07-31 22:00:28+00:00,2005-08-09 02:24:28+00:00,8.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
171,2005-08-18 07:39:11+00:00,2005-08-21 06:57:11+00:00,4.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
172,2005-05-28 10:42:13+00:00,2005-06-03 13:05:13+00:00,6.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
173,2005-06-16 13:24:38+00:00,2005-06-17 13:50:38+00:00,4.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
174,2005-07-10 16:27:38+00:00,2005-07-18 13:22:38+00:00,8.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
175,2005-08-01 15:44:08+00:00,2005-08-07 11:58:08+00:00,6.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
176,2005-08-24 00:08:18+00:00,2005-08-31 21:35:18+00:00,8.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
178,2005-07-10 08:23:11+00:00,2005-07-19 13:03:11+00:00,9.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
179,2005-08-01 02:22:37+00:00,2005-08-02 02:20:37+00:00,4.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
180,2005-08-22 17:18:25+00:00,2005-08-29 22:03:25+00:00,7.99,2006.0,4.99,109.0,11.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
181,2005-05-25 04:19:27+00:00,2005-05-30 09:44:27+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
182,2005-06-15 13:34:50+00:00,2005-06-21 16:07:50+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
183,2005-07-09 09:28:38+00:00,2005-07-10 06:46:38+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
184,2005-07-30 04:47:03+00:00,2005-08-06 07:23:03+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
185,2005-08-22 12:42:32+00:00,2005-08-28 09:04:32+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
186,2005-05-28 22:14:29+00:00,2005-05-30 03:48:29+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
187,2005-06-17 15:40:35+00:00,2005-06-19 12:30:35+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
188,2005-07-12 00:25:05+00:00,2005-07-21 04:35:05+00:00,7.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
189,2005-07-29 04:22:56+00:00,2005-08-03 08:03:56+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
190,2005-08-20 14:03:45+00:00,2005-08-25 08:26:45+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
191,2005-07-29 11:12:48+00:00,2005-08-01 14:03:48+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
192,2005-08-23 06:33:27+00:00,2005-08-24 02:30:27+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
193,2005-08-01 03:43:04+00:00,2005-08-03 04:43:04+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
194,2005-08-20 11:58:21+00:00,2005-08-21 13:40:21+00:00,4.99,2010.0,4.99,119.0,17.99,"{""Behind the Scenes""}",0,0,1,0
195,2005-05-25 04:22:55+00:00,2005-05-30 08:28:55+00:00,6.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
196,2005-06-16 13:34:45+00:00,2005-06-18 13:13:45+00:00,4.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
197,2005-07-12 15:53:40+00:00,2005-07-19 13:15:40+00:00,8.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
198,2005-07-29 08:09:07+00:00,2005-08-05 09:00:07+00:00,8.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
199,2005-08-21 15:36:15+00:00,2005-08-24 12:02:15+00:00,4.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
200,2005-06-21 23:08:28+00:00,2005-06-23 18:25:28+00:00,4.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
201,2005-07-10 19:02:17+00:00,2005-07-19 19:43:17+00:00,10.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
202,2005-07-29 13:20:16+00:00,2005-08-07 08:27:16+00:00,10.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
203,2005-08-19 09:17:30+00:00,2005-08-21 13:24:30+00:00,4.99,2005.0,4.99,184.0,24.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0
204,2005-05-25 04:31:15+00:00,2005-05-26 06:56:15+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
205,2005-06-20 05:33:42+00:00,2005-06-23 02:23:42+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
206,2005-07-10 06:13:49+00:00,2005-07-18 12:01:49+00:00,2.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
207,2005-07-27 13:44:26+00:00,2005-08-05 16:46:26+00:00,3.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
208,2005-08-22 11:16:45+00:00,2005-08-26 10:04:45+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
209,2005-07-08 21:14:14+00:00,2005-07-11 19:03:14+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
210,2005-07-31 04:02:10+00:00,2005-08-01 23:47:10+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
211,2005-08-20 21:28:01+00:00,2005-08-23 18:40:01+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
212,2005-07-09 20:35:47+00:00,2005-07-10 15:52:47+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
213,2005-07-31 11:13:46+00:00,2005-08-03 14:49:46+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
214,2005-08-18 17:39:26+00:00,2005-08-22 13:05:26+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
215,2005-07-29 11:21:20+00:00,2005-07-31 16:56:20+00:00,0.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
216,2005-08-21 22:25:59+00:00,2005-08-31 04:11:59+00:00,4.99,2007.0,0.99,158.0,13.99,"{Trailers,Commentaries}",0,0,0,0
217,2005-05-25 04:39:22+00:00,2005-06-03 07:30:22+00:00,9.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
218,2005-06-20 19:56:05+00:00,2005-06-29 17:02:05+00:00,9.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
219,2005-07-10 02:24:25+00:00,2005-07-11 05:52:25+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
220,2005-07-31 19:29:00+00:00,2005-08-08 15:09:00+00:00,8.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
221,2005-08-18 12:32:33+00:00,2005-08-26 07:45:33+00:00,8.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
222,2005-05-25 12:53:14+00:00,2005-05-28 18:40:14+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
223,2005-06-16 21:50:19+00:00,2005-06-20 01:35:19+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
224,2005-07-07 12:26:39+00:00,2005-07-16 16:54:39+00:00,9.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
225,2005-07-30 04:26:22+00:00,2005-08-05 07:24:22+00:00,6.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
226,2005-08-23 16:50:00+00:00,2005-08-29 19:41:00+00:00,6.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
227,2005-06-17 14:42:34+00:00,2005-06-25 15:47:34+00:00,8.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
228,2005-07-10 08:52:04+00:00,2005-07-13 09:19:04+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
229,2005-08-01 13:51:11+00:00,2005-08-05 10:53:11+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
230,2005-08-17 11:40:55+00:00,2005-08-21 09:56:55+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
231,2005-06-17 16:44:39+00:00,2005-06-25 16:32:39+00:00,8.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
232,2005-07-10 04:36:38+00:00,2005-07-16 23:36:38+00:00,6.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
233,2005-07-31 00:33:53+00:00,2005-08-05 22:32:53+00:00,6.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
234,2005-08-21 22:03:51+00:00,2005-08-30 17:37:51+00:00,9.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
235,2005-06-21 17:43:02+00:00,2005-06-28 22:07:02+00:00,7.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
236,2005-07-09 21:28:18+00:00,2005-07-11 18:30:18+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
237,2005-07-30 13:20:59+00:00,2005-08-07 12:47:59+00:00,8.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
238,2005-08-24 01:07:59+00:00,2005-08-29 20:54:59+00:00,6.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
239,2005-08-01 05:16:50+00:00,2005-08-03 09:35:50+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
240,2005-08-18 17:22:25+00:00,2005-08-27 21:38:25+00:00,9.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
241,2005-08-01 13:17:34+00:00,2005-08-06 11:28:34+00:00,5.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
242,2005-08-21 10:44:14+00:00,2005-08-24 05:01:14+00:00,4.99,2006.0,4.99,48.0,17.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0
243,2005-05-25 04:43:11+00:00,2005-05-26 08:42:11+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
244,2005-06-16 11:21:30+00:00,2005-06-17 13:46:30+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
245,2005-07-10 12:44:02+00:00,2005-07-14 09:30:02+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
246,2005-07-30 19:57:04+00:00,2005-08-07 22:46:04+00:00,6.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
247,2005-08-19 13:17:35+00:00,2005-08-23 16:04:35+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
248,2005-05-28 04:07:50+00:00,2005-06-04 02:30:50+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
249,2005-06-20 08:41:41+00:00,2005-06-23 05:59:41+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
250,2005-07-12 08:57:17+00:00,2005-07-17 13:29:17+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
251,2005-08-02 09:12:22+00:00,2005-08-07 13:33:22+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
252,2005-08-19 03:07:01+00:00,2005-08-21 22:45:01+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
253,2005-05-30 11:13:14+00:00,2005-06-06 13:50:14+00:00,5.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
254,2005-06-19 05:10:31+00:00,2005-06-20 09:37:31+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
255,2005-07-10 16:25:11+00:00,2005-07-11 19:23:11+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
256,2005-07-31 04:22:29+00:00,2005-08-07 09:59:29+00:00,5.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
257,2005-05-31 02:59:12+00:00,2005-06-08 00:56:12+00:00,6.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
258,2005-06-16 13:20:33+00:00,2005-06-18 17:42:33+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
259,2005-07-08 18:54:42+00:00,2005-07-12 22:08:42+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
260,2005-07-28 15:46:45+00:00,2005-07-29 11:19:45+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
261,2005-08-20 10:36:46+00:00,2005-08-29 09:17:46+00:00,7.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
262,2005-07-09 03:58:18+00:00,2005-07-15 01:42:18+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
263,2005-07-30 07:36:31+00:00,2005-08-02 03:46:31+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
264,2005-08-18 13:39:26+00:00,2005-08-24 09:19:26+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
265,2005-07-29 09:45:30+00:00,2005-08-05 07:56:30+00:00,5.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
266,2005-08-18 03:55:54+00:00,2005-08-27 03:32:54+00:00,7.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
267,2005-07-29 17:30:58+00:00,2005-08-05 20:21:58+00:00,5.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
268,2005-08-22 12:52:38+00:00,2005-08-25 12:08:38+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
269,2005-07-30 10:31:45+00:00,2005-08-03 16:20:45+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
270,2005-08-18 13:54:01+00:00,2005-08-24 19:41:01+00:00,4.99,2005.0,4.99,121.0,11.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
271,2005-05-25 05:06:36+00:00,2005-05-27 04:43:36+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
272,2005-06-15 12:41:52+00:00,2005-06-19 09:30:52+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
273,2005-07-10 20:34:02+00:00,2005-07-11 18:27:02+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
274,2005-07-28 05:27:42+00:00,2005-08-03 11:16:42+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
275,2005-08-19 08:03:34+00:00,2005-08-20 12:34:34+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
276,2005-05-28 00:11:47+00:00,2005-06-05 01:18:47+00:00,3.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
277,2005-06-19 22:43:57+00:00,2005-06-24 19:36:57+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
278,2005-07-07 14:52:39+00:00,2005-07-11 17:19:39+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
279,2005-07-28 14:18:16+00:00,2005-07-31 14:57:16+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
280,2005-08-20 13:33:58+00:00,2005-08-23 11:44:58+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
281,2005-06-19 09:43:43+00:00,2005-06-25 07:41:43+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
282,2005-07-06 21:17:57+00:00,2005-07-11 03:10:57+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
283,2005-08-01 18:13:00+00:00,2005-08-09 17:03:00+00:00,3.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
284,2005-08-18 18:54:19+00:00,2005-08-27 17:39:19+00:00,4.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
285,2005-06-20 01:21:53+00:00,2005-06-29 03:00:53+00:00,4.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
286,2005-07-08 08:55:26+00:00,2005-07-09 14:53:26+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
287,2005-07-31 17:37:51+00:00,2005-08-07 22:05:51+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
288,2005-08-19 02:31:21+00:00,2005-08-21 02:53:21+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
289,2005-07-11 07:34:29+00:00,2005-07-15 06:55:29+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
290,2005-08-02 11:52:20+00:00,2005-08-07 11:24:20+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
291,2005-08-19 11:52:21+00:00,2005-08-27 16:51:21+00:00,3.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
292,2005-07-12 17:47:17+00:00,2005-07-17 17:31:17+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
293,2005-07-29 06:30:50+00:00,2005-08-04 07:09:50+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
294,2005-08-22 03:08:33+00:00,2005-08-30 00:46:33+00:00,3.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
295,2005-08-02 09:35:03+00:00,2005-08-09 14:20:03+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
296,2005-08-18 21:54:21+00:00,2005-08-22 22:58:21+00:00,2.99,2010.0,2.99,166.0,10.99,{Commentaries},0,0,1,0
297,2005-05-25 05:10:47+00:00,2005-05-31 10:35:47+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
298,2005-06-15 19:13:10+00:00,2005-06-18 16:42:10+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
299,2005-07-12 23:07:55+00:00,2005-07-20 02:47:55+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
300,2005-07-30 08:09:16+00:00,2005-08-04 10:55:16+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
301,2005-08-20 02:08:48+00:00,2005-08-23 07:24:48+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
302,2005-05-30 01:31:12+00:00,2005-06-05 02:49:12+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
303,2005-06-15 20:31:59+00:00,2005-06-22 18:23:59+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
305,2005-07-29 01:32:57+00:00,2005-07-31 01:19:57+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
306,2005-08-18 03:34:16+00:00,2005-08-26 05:18:16+00:00,2.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
307,2005-05-31 12:54:56+00:00,2005-06-08 13:21:56+00:00,1.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
308,2005-06-19 03:53:15+00:00,2005-06-25 01:16:15+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
309,2005-07-06 11:03:52+00:00,2005-07-08 07:14:52+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
310,2005-07-27 15:22:17+00:00,2005-08-04 09:45:17+00:00,1.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
311,2005-08-23 19:59:12+00:00,2005-08-25 19:36:12+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
312,2005-06-18 19:18:49+00:00,2005-06-21 22:10:49+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
313,2005-07-12 01:55:40+00:00,2005-07-18 00:42:40+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
314,2005-08-03 01:49:03+00:00,2005-08-08 04:17:03+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
315,2005-08-20 08:38:52+00:00,2005-08-27 11:17:52+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
316,2005-07-12 08:46:30+00:00,2005-07-19 07:04:30+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
317,2005-07-28 10:28:45+00:00,2005-08-03 15:38:45+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
318,2005-08-18 17:52:41+00:00,2005-08-27 13:09:41+00:00,2.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
319,2005-07-29 11:12:17+00:00,2005-08-03 13:53:17+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
320,2005-08-18 00:39:37+00:00,2005-08-19 22:34:37+00:00,0.99,2010.0,0.99,81.0,28.99,{Trailers},1,0,0,0
321,2005-05-25 05:17:24+00:00,2005-05-31 10:00:24+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
322,2005-06-16 21:51:01+00:00,2005-06-20 21:27:01+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
323,2005-07-06 16:52:49+00:00,2005-07-12 15:41:49+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
324,2005-07-29 16:18:40+00:00,2005-08-03 18:01:40+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
325,2005-08-21 14:02:05+00:00,2005-08-24 16:21:05+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
326,2005-05-28 04:09:12+00:00,2005-05-31 08:44:12+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
327,2005-06-16 04:27:51+00:00,2005-06-19 04:19:51+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
328,2005-07-08 20:51:08+00:00,2005-07-13 18:16:08+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
329,2005-07-31 23:37:58+00:00,2005-08-04 21:32:58+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
330,2005-08-22 15:49:16+00:00,2005-08-26 10:38:16+00:00,4.99,2007.0,4.99,136.0,25.99,"{""Behind the Scenes""}",1,0,0,0
331,2005-05-25 05:48:41+00:00,2005-05-27 06:20:41+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
332,2005-06-21 02:35:12+00:00,2005-06-23 23:39:12+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
333,2005-07-09 04:44:33+00:00,2005-07-09 23:45:33+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
334,2005-08-02 12:03:20+00:00,2005-08-10 09:20:20+00:00,5.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
335,2005-08-19 15:51:39+00:00,2005-08-22 15:50:39+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
336,2005-05-27 18:45:37+00:00,2005-06-03 15:11:37+00:00,4.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
337,2005-06-15 14:49:17+00:00,2005-06-16 19:30:17+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
338,2005-07-08 04:52:35+00:00,2005-07-10 00:19:35+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
339,2005-08-02 05:53:59+00:00,2005-08-03 08:36:59+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
340,2005-08-18 00:07:01+00:00,2005-08-19 23:36:01+00:00,2.99,2007.0,2.99,147.0,13.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,0
